Sr. No.,FG_name,FG Position,Redox Potential,mol_filename_neutral,mol_filename_anion,FG_no,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,MolMR,fr_ArN,fr_Ar_COO,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH2,fr_SH,fr_aldehyde,fr_alkyl_halide,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_ester,fr_ether,fr_halogen,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_priamide,fr_sulfide,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
116,NH2,1 2 3 6,-2.18,NH2_R1236_neutral,NH2_R1236_anion,14,5.9094075963718815,0.33338246409675,5.9094075963718815,0.33338246409675,0.3437601219060445,240.26999999999998,228.17399999999998,240.11234438399998,90,0.11459288003070868,-0.3969326568922774,0.3969326568922774,0.11459288003070868,0.7222222222222222,1.4444444444444444,2.2222222222222223,2.5329433806678354,780.4588180304677,12.861442840636295,9.513229344516924,9.513229344516924,8.57538740046941,5.3704949344250865,5.3704949344250865,4.099456077415091,4.099456077415091,2.9015804284123177,2.9015804284123177,1.9187936393776517,1.9187936393776517,-2.76,15376.859657985711,10.397535758313099,3.3641221232488276,1.288228263614174,102.59359093291127,22.93466990864874,11.033401435232523,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,6.06636706846161,18.19910120538483,0.0,33.78294653396677,0.0,44.81634796919929,0.0,0.0,0.0,22.93466990864874,24.26546827384644,0.0,22.93466990864874,22.74954509873425,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,0.0,22.066802870465047,129.85999999999999,0.0,0.0,0.0,44.81634796919929,0.0,0.0,12.13273413692322,12.13273413692322,9.967957041894417,22.93466990864874,0.0,0.0,8.873888888888889,0.0,27.39801744771983,0.0,7.061426996724616,0.0,0.0,0.0,0.0,18,8,6,2,3,6,4,6,0,3,1.1118000000000001,74.69359999999999,4,0,0,0,0,0,0,2,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5049642315145979,0.9780372858098689,0.0017588619524076647,0.20843000639462878,0.792147660519489,450.3751186584807,1711.6709958067559,2160.7978930143468,3.077773856120539,0.0008296812608017568
117,NH2,1 2 3 7,-2.23,NH2_R1237_neutral,NH2_R1237_anion,14,5.90781320861678,0.3394398253128412,5.90781320861678,0.3394398253128412,0.3437601219060445,240.26999999999998,228.17399999999998,240.11234438399998,90,0.11458968155392649,-0.3986637924002136,0.3986637924002136,0.11458968155392649,0.7222222222222222,1.5,2.2777777777777777,2.4871766143968546,780.4588180304677,12.861442840636295,9.513229344516924,9.513229344516924,8.5585506480638,5.36451187028138,5.36451187028138,4.13263536701714,4.13263536701714,2.8637641398117744,2.8637641398117744,1.891944296182471,1.891944296182471,-2.76,14840.629995082032,10.397535758313099,3.3641221232488276,1.3564851805815725,102.59359093291125,22.93466990864874,5.516700717616262,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,5.687386274683562,33.61226097689947,0.0,44.81634796919929,0.0,0.0,0.0,22.93466990864874,24.26546827384644,0.0,22.93466990864874,22.74954509873425,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,0.0,22.066802870465047,129.85999999999999,0.0,0.0,0.0,44.81634796919929,0.0,0.0,24.26546827384644,0.0,9.967957041894417,22.93466990864874,0.0,0.0,8.884907407407407,0.0,27.472276864449487,0.0,6.976149061476443,0.0,0.0,0.0,0.0,18,8,6,2,3,6,4,6,0,3,1.1118000000000003,74.69359999999999,4,0,0,0,0,0,0,2,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6016721716575372,0.9875018140639713,0.0022657059738546404,0.15760763693541646,0.8427349211441779,371.9524646485505,1988.8460804308966,2359.9901113990245,3.2163196442721262,0.0004960228620040875
118,NH2,1 2 3 8,-2.22,NH2_R1238_neutral,NH2_R1238_anion,14,5.9094075963718815,0.33338246409675,5.9094075963718815,0.33338246409675,0.3437601219060445,240.26999999999998,228.17399999999998,240.11234438399998,90,0.11459119614418337,-0.3986637923615221,0.3986637923615221,0.11459119614418337,0.7222222222222222,1.5,2.2777777777777777,2.4907424091227846,780.4588180304677,12.861442840636295,9.513229344516924,9.513229344516924,8.5585506480638,5.36451187028138,5.36451187028138,4.13263536701714,4.13263536701714,2.863764139811774,2.863764139811774,1.8919442961824713,1.8919442961824713,-2.76,14878.978925494057,10.397535758313099,3.3641221232488276,1.3564851805815725,102.59359093291125,22.93466990864874,5.516700717616262,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,5.687386274683562,33.61226097689947,0.0,44.81634796919929,0.0,0.0,0.0,22.93466990864874,24.26546827384644,0.0,22.93466990864874,22.74954509873425,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,0.0,22.066802870465047,129.85999999999999,0.0,0.0,0.0,39.29964725158303,5.516700717616262,0.0,24.26546827384644,0.0,9.967957041894417,22.93466990864874,0.0,0.0,8.884907407407407,0.0,27.45805728772991,0.0,6.990368638196019,0.0,0.0,0.0,0.0,18,8,6,2,3,6,4,6,0,3,1.1118000000000003,74.69359999999999,4,0,0,0,0,0,0,2,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5939961737779696,0.9868943128093098,0.0022155449369195297,0.16136795017797115,0.8388736814708533,378.6308584818028,1968.3181314678395,2346.382029791012,3.2069524250155075,0.00035792903863876617
119,NH2,1 2 3 9,-2.11,NH2_R1239_neutral,NH2_R1239_anion,14,5.911864134542705,0.3246782879818595,5.911864134542705,0.3246782879818595,0.3437601219060445,240.26999999999998,228.17399999999998,240.11234438399998,90,0.11468297401414125,-0.3969326569313186,0.3969326569313186,0.11468297401414125,0.7222222222222222,1.5,2.2777777777777777,2.5370679099139357,780.4588180304677,12.861442840636295,9.513229344516924,9.513229344516924,8.575387400469406,5.3704949344250865,5.3704949344250865,4.099456077415091,4.099456077415091,2.9015804284123172,2.9015804284123172,1.9194625662846052,1.9194625662846052,-2.76,15319.26867883525,10.397535758313099,3.3641221232488276,1.288228263614174,102.59359093291127,22.93466990864874,11.033401435232523,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,6.06636706846161,18.19910120538483,0.0,33.78294653396677,0.0,44.81634796919929,0.0,0.0,0.0,22.93466990864874,24.26546827384644,0.0,22.93466990864874,22.74954509873425,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,0.0,22.066802870465047,129.85999999999999,0.0,0.0,0.0,44.81634796919929,0.0,0.0,12.13273413692322,12.13273413692322,9.967957041894417,22.93466990864874,0.0,0.0,8.873888888888889,0.0,27.376687137818095,0.0,7.082757306626354,0.0,0.0,0.0,0.0,18,8,6,2,3,6,4,6,0,3,1.1118,74.69359999999999,4,0,0,0,0,0,0,2,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.500314609808067,0.977462114212582,0.0017501067958665436,0.21111090753220096,0.789310114870304,451.0068281173017,1686.2428164885805,2136.350193314901,3.060193239209586,0.0006096646293248061
120,NH2,1 2 4 6,-2.12,NH2_R1246_neutral,NH2_R1246_anion,14,5.901907596371882,0.38520786092214676,5.901907596371882,0.38520786092214676,0.3437601219060445,240.26999999999995,228.17399999999998,240.11234438399998,90,0.1165569138452423,-0.3969326064324508,0.3969326064324508,0.1165569138452423,0.7222222222222222,1.5,2.2777777777777777,2.5678143785946146,780.4588180304677,12.861442840636293,9.513229344516924,9.513229344516924,8.575387400469406,5.370494934425087,5.370494934425087,4.10448913078576,4.10448913078576,2.876665321201813,2.876665321201813,1.938291120113638,1.938291120113638,-2.7600000000000002,15261.688694871422,10.397535758313104,3.364122123248829,1.288228263614174,102.59359093291127,22.93466990864874,16.550102152848787,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,6.06636706846161,18.19910120538483,0.0,28.26624581635051,0.0,44.81634796919929,0.0,0.0,0.0,22.93466990864874,24.26546827384644,0.0,22.93466990864874,22.74954509873425,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,0.0,22.066802870465047,129.85999999999999,0.0,0.0,0.0,44.81634796919929,0.0,0.0,12.13273413692322,12.13273413692322,9.967957041894417,22.93466990864874,0.0,0.0,8.86287037037037,0.0,27.500239827412447,0.0,6.970223135550517,0.0,0.0,0.0,0.0,18,8,6,2,3,6,4,6,0,3,1.1118000000000001,74.69359999999999,4,0,0,0,0,0,0,2,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4254269424310835,0.9661051167102772,0.0014124514472469783,0.2581489947031014,0.7420953453740599,525.3952954067798,1510.342520028866,2035.2405246088213,2.986766833605028,0.0003578049014533864
121,NH2,1 2 4 7,-2.19,NH2_R1247_neutral,NH2_R1247_anion,14,5.9003132086167795,0.39391203703703725,5.9003132086167795,0.39391203703703725,0.3437601219060445,240.26999999999995,228.17399999999998,240.11234438399998,90,0.11655370491973374,-0.3986637923613776,0.3986637923613776,0.11655370491973374,0.7222222222222222,1.4444444444444444,2.2222222222222223,2.5207951152174464,780.4588180304677,12.861442840636293,9.513229344516924,9.513229344516924,8.5585506480638,5.36451187028138,5.36451187028138,4.137668420387809,4.137668420387809,2.83884903260127,2.83884903260127,1.9107728500115035,1.9107728500115035,-2.7600000000000002,14778.420570140965,10.397535758313104,3.364122123248829,1.3564851805815725,102.59359093291127,22.93466990864874,11.033401435232523,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,5.687386274683562,28.095560259283207,0.0,44.81634796919929,0.0,0.0,0.0,22.93466990864874,24.26546827384644,0.0,22.93466990864874,22.74954509873425,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,0.0,22.066802870465047,129.85999999999999,0.0,0.0,0.0,44.81634796919929,0.0,0.0,24.26546827384644,0.0,9.967957041894417,22.93466990864874,0.0,0.0,8.873888888888889,0.0,27.581609977324266,0.0,6.877834467120182,0.0,0.0,0.0,0.0,18,8,6,2,3,6,4,6,0,3,1.1118000000000001,74.69359999999999,4,0,0,0,0,0,0,2,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5119392575803122,0.9788699786332641,0.001749163374671507,0.20448365443358218,0.7959200134364898,455.0289726858497,1771.1277072845353,2225.2584146457853,3.123208452287083,0.0005830714581436088
122,NH2,1 2 4 8,-2.18,NH2_R1248_neutral,NH2_R1248_anion,14,5.901907596371882,0.38520786092214676,5.901907596371882,0.38520786092214676,0.3437601219060445,240.26999999999995,228.17399999999998,240.11234438399998,90,0.11655521941686982,-0.3986637923613042,0.3986637923613042,0.11655521941686982,0.7222222222222222,1.4444444444444444,2.2222222222222223,2.5238626576701852,780.4588180304677,12.861442840636293,9.513229344516924,9.513229344516924,8.558550648063799,5.36451187028138,5.36451187028138,4.137668420387809,4.137668420387809,2.8388490326012703,2.8388490326012703,1.9107728500115035,1.9107728500115035,-2.7600000000000002,14771.538706159376,10.397535758313104,3.364122123248829,1.3564851805815725,102.59359093291127,22.93466990864874,11.033401435232523,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,5.687386274683562,28.095560259283207,0.0,44.81634796919929,0.0,0.0,0.0,22.93466990864874,24.26546827384644,0.0,22.93466990864874,22.74954509873425,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,0.0,22.066802870465047,129.85999999999999,0.0,0.0,0.0,44.81634796919929,0.0,0.0,24.26546827384644,0.0,9.967957041894417,22.93466990864874,0.0,0.0,8.873888888888889,0.0,27.57168146888385,0.0,6.8877629755605945,0.0,0.0,0.0,0.0,18,8,6,2,3,6,4,6,0,3,1.1118000000000006,74.69359999999999,4,0,0,0,0,0,0,2,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4939292054643443,0.9766521264195547,0.0016495807278352956,0.2148269628332581,0.7854754578933169,476.16672808979587,1741.0164620266744,2216.5128706836554,3.1169862267832356,0.00044548868215341146
123,NH2,1 2 4 9,-2.1,NH2_R1249_neutral,NH2_R1249_anion,14,5.904364134542706,0.37208616780045367,5.904364134542706,0.37208616780045367,0.3437601219060445,240.26999999999995,228.17399999999998,240.11234438399998,90,0.11664699529649068,-0.39693260639192407,0.39693260639192407,0.11664699529649068,0.7222222222222222,1.5,2.2777777777777777,2.571435773766458,780.4588180304677,12.861442840636293,9.513229344516924,9.513229344516924,8.575387400469408,5.370494934425087,5.370494934425087,4.104489130785759,4.104489130785759,2.8766653212018136,2.8766653212018136,1.938291120113638,1.938291120113638,-2.7600000000000002,15272.067402309003,10.397535758313104,3.364122123248829,1.288228263614174,102.59359093291127,22.93466990864874,16.550102152848787,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,6.06636706846161,18.19910120538483,0.0,28.26624581635051,0.0,44.81634796919929,0.0,0.0,0.0,22.93466990864874,24.26546827384644,0.0,22.93466990864874,22.74954509873425,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,0.0,22.066802870465047,129.85999999999999,0.0,0.0,0.0,44.81634796919929,0.0,0.0,12.13273413692322,12.13273413692322,9.967957041894417,22.93466990864874,0.0,0.0,8.86287037037037,0.0,27.486020250692874,0.0,6.984442712270093,0.0,0.0,0.0,0.0,18,8,6,2,3,6,4,6,0,3,1.1118000000000001,74.69359999999999,4,0,0,0,0,0,0,2,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.40406102324935245,0.9619330908059032,0.001316889550869774,0.27328506876996056,0.7273325721389071,552.3109904384322,1469.944095754157,2021.006829697467,2.9765820729512673,0.0008869101646686757
124,NH2,1 2 6 7,-2.11,NH2_R1267_neutral,NH2_R1267_anion,14,5.893782596371882,0.4280522486772489,5.893782596371882,0.4280522486772489,0.3437601219060445,240.26999999999995,228.17399999999998,240.11234438399998,90,0.11443164001483357,-0.3969946879435338,0.3969946879435338,0.11443164001483357,0.6111111111111112,1.0,1.3888888888888888,2.5100306893994166,712.9588180304678,12.861442840636293,9.513229344516924,9.513229344516924,8.575387400469408,5.3704949344250865,5.3704949344250865,4.096001753721142,4.096001753721142,2.923520219748511,2.923520219748511,1.8805864593376371,1.8805864593376371,-2.7600000000000002,15691.444310773792,10.397535758313104,3.364122123248829,1.288228263614174,102.59359093291127,22.93466990864874,11.033401435232523,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,0.0,33.78294653396677,0.0,44.81634796919929,0.0,0.0,0.0,22.93466990864874,24.26546827384644,0.0,22.93466990864874,22.74954509873425,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,0.0,22.066802870465047,129.85999999999999,0.0,0.0,0.0,44.81634796919929,0.0,0.0,24.26546827384644,0.0,9.967957041894417,22.93466990864874,0.0,0.0,8.873888888888889,0.0,27.549196900982615,0.0,6.910247543461829,0.0,0.0,0.0,0.0,18,8,6,2,3,6,4,6,0,3,1.1118000000000001,74.69359999999999,4,0,0,0,0,0,0,2,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5794080190595486,0.9856797274890882,0.0021972334413785082,0.16862821477154077,0.8315333865735179,378.4456266293797,1866.1774601089783,2244.26041123724,3.136325226864649,0.00023891541874471167
125,NH2,1 2 6 9,-2.07,NH2_R1269_neutral,NH2_R1269_anion,14,5.897833522297808,0.4062263794406653,5.897833522297808,0.4062263794406653,0.3437601219060445,240.26999999999998,228.17399999999998,240.11234438399998,90,0.11452494269683465,-0.39699468790282616,0.39699468790282616,0.11452494269683465,0.6111111111111112,1.1666666666666667,1.8333333333333333,2.5543321548708726,779.7088180304677,12.861442840636295,9.513229344516924,9.513229344516924,8.575387400469408,5.3704949344250865,5.3704949344250865,4.101034807091811,4.101034807091811,2.8989944205710736,2.8989944205710736,1.8979620958074679,1.8979620958074679,-2.76,15627.324403810382,10.397535758313099,3.3641221232488276,1.288228263614174,102.59359093291127,22.93466990864874,16.550102152848787,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,0.0,28.26624581635051,0.0,44.81634796919929,0.0,0.0,0.0,22.93466990864874,24.26546827384644,0.0,22.93466990864874,22.74954509873425,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,0.0,22.066802870465047,129.85999999999999,0.0,0.0,0.0,44.81634796919929,0.0,0.0,24.26546827384644,0.0,9.967957041894417,22.93466990864874,0.0,0.0,8.86287037037037,0.0,27.613051618795666,0.0,6.857411344167296,0.0,0.0,0.0,0.0,18,8,6,2,3,6,4,6,0,3,1.1118,74.69359999999999,4,0,0,0,0,0,0,2,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43290024586445197,0.9674548757787297,0.0014323011989485982,0.25304359966607065,0.747280508400379,521.7341917670188,1540.7692294451497,2061.8351638038903,3.006277592676562,0.0004662172984842143
126,NH2,1 2 7 8,-2.22,NH2_R1278_neutral,NH2_R1278_anion,14,5.893782596371882,0.4280522486772489,5.893782596371882,0.4280522486772489,0.3437601219060445,240.26999999999995,228.17399999999998,240.11234438399998,90,0.11442995644687236,-0.39699705446682665,0.39699705446682665,0.11442995644687236,0.6666666666666666,1.2777777777777777,1.9444444444444444,2.473317866081494,779.7088180304677,12.861442840636293,9.513229344516924,9.513229344516924,8.558550648063799,5.36451187028138,5.36451187028138,4.129643834945286,4.129643834945286,2.882870311298134,2.882870311298134,1.8582982074285443,1.8582982074285443,-2.7600000000000002,14876.049229359982,10.397535758313104,3.364122123248829,1.3564851805815725,102.59359093291127,22.93466990864874,5.516700717616262,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,0.0,39.29964725158303,0.0,44.81634796919929,0.0,0.0,0.0,22.93466990864874,24.26546827384644,0.0,22.93466990864874,22.74954509873425,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,0.0,22.066802870465047,129.85999999999999,0.0,0.0,0.0,44.81634796919929,0.0,0.0,24.26546827384644,0.0,9.967957041894417,22.93466990864874,0.0,0.0,8.884907407407407,0.0,27.585088655832706,0.0,6.863337270093223,0.0,0.0,0.0,0.0,18,8,6,2,3,6,4,6,0,3,1.1118000000000001,74.69359999999999,4,0,0,0,0,0,0,2,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6197466091545608,0.988847604843673,0.0023940201861064043,0.14893090476771897,0.8510979568273098,355.50993336088857,2031.6386205212173,2387.0796589556876,3.234472862134592,4.364246406643058e-05
127,NH2,1 2 8 9,-2.11,NH2_R1289_neutral,NH2_R1289_anion,14,5.897833522297808,0.4062263794406653,5.897833522297808,0.4062263794406653,0.3437601219060445,240.26999999999998,228.17399999999998,240.11234438399998,90,0.11452331661936647,-0.3969946879029746,0.3969946879029746,0.11452331661936647,0.6111111111111112,1.0555555555555556,1.5,2.5242481762313203,717.4588180304678,12.861442840636295,9.513229344516924,9.513229344516924,8.575387400469408,5.3704949344250865,5.3704949344250865,4.096001753721142,4.096001753721142,2.923520219748511,2.923520219748511,1.8812553862445904,1.8812553862445904,-2.76,15675.799940215256,10.397535758313099,3.3641221232488276,1.288228263614174,102.59359093291127,22.93466990864874,11.033401435232523,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,0.0,33.78294653396677,0.0,44.81634796919929,0.0,0.0,0.0,22.93466990864874,24.26546827384644,0.0,22.93466990864874,22.74954509873425,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,0.0,22.066802870465047,129.85999999999999,0.0,0.0,0.0,44.81634796919929,0.0,0.0,24.26546827384644,0.0,9.967957041894417,22.93466990864874,0.0,0.0,8.873888888888889,0.0,27.489498929201314,0.0,6.969945515243134,0.0,0.0,0.0,0.0,18,8,6,2,3,6,4,6,0,3,1.1118,74.69359999999999,4,0,0,0,0,0,0,2,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5320240668932931,0.9811221569988319,0.0019103811224075477,0.19338901997259167,0.8066717292739853,422.2569621382049,1761.3345054144272,2183.4588240741377,3.0934707996270054,9.230899982849579e-05
128,NH2,1 3 6 7,-2.21,NH2_R1367_neutral,NH2_R1367_anion,14,5.895376984126984,0.4193480725623584,5.895376984126984,0.4193480725623584,0.3437601219060445,240.26999999999998,228.17399999999998,240.11234438399998,90,0.1144331541303034,-0.3986021352780251,0.3986021352780251,0.1144331541303034,0.7222222222222222,1.4444444444444444,2.2222222222222223,2.5130689194037754,780.4588180304677,12.861442840636293,9.513229344516924,9.513229344516924,8.5585506480638,5.36451187028138,5.36451187028138,4.137668420387809,4.137668420387809,2.8356261047183695,2.8356261047183695,1.931490485439313,1.931490485439313,-2.7600000000000002,14525.804493115169,10.397535758313104,3.364122123248829,1.3564851805815725,102.59359093291127,22.93466990864874,11.033401435232523,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,5.687386274683562,28.095560259283207,0.0,44.81634796919929,0.0,0.0,0.0,22.93466990864874,24.26546827384644,0.0,22.93466990864874,22.74954509873425,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,0.0,22.066802870465047,129.85999999999999,0.0,0.0,0.0,44.81634796919929,0.0,0.0,24.26546827384644,0.0,9.967957041894417,22.93466990864874,0.0,0.0,8.873888888888889,0.0,27.626900667674477,0.0,6.832543776769967,0.0,0.0,0.0,0.0,18,8,6,2,3,6,4,6,0,3,1.1118000000000006,74.69359999999999,4,0,0,0,0,0,0,2,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520677665538018,0.9798734743402682,0.001796910407999413,0.19961957390078708,0.8004434953682754,445.4554282756077,1786.207099194162,2231.5217870217652,3.1273344955882507,9.407622559751731e-05
129,NH2,1 3 6 8,-2.25,NH2_R1368_neutral,NH2_R1368_anion,14,5.879173280423281,0.48647770219198816,5.879173280423281,0.48647770219198816,0.3437601219060445,240.26999999999998,228.17399999999998,240.11234438399998,90,0.11246449787566809,-0.3986021352780987,0.3986021352780987,0.11246449787566809,0.6111111111111112,1.0,1.3888888888888888,2.5100306893994166,712.9588180304678,12.861442840636293,9.513229344516924,9.513229344516924,8.541713895658194,5.358528806137672,5.358528806137672,4.179335087054476,4.179335087054476,2.747731989688228,2.747731989688228,1.982394511540989,1.982394511540989,-2.7600000000000002,13428.497373440796,10.397535758313104,3.364122123248829,1.4303142850220534,102.59359093291127,22.93466990864874,11.033401435232523,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,11.374772549367124,22.408173984599646,0.0,44.81634796919929,0.0,0.0,0.0,22.93466990864874,24.26546827384644,0.0,22.93466990864874,22.74954509873425,0.0,0.0,9.967957041894417,0.0,0.0,0.0,24.26546827384644,0.0,22.066802870465047,129.85999999999999,0.0,0.0,0.0,44.81634796919929,0.0,0.0,24.26546827384644,0.0,9.967957041894417,22.93466990864874,0.0,0.0,8.873888888888889,0.0,27.72446145124717,0.0,6.734982993197279,0.0,0.0,0.0,0.0,18,8,6,2,3,6,4,6,0,3,1.1118000000000006,74.69359999999999,4,0,0,0,0,0,0,2,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49716927501943675,0.9770678368008489,0.0016542691602610198,0.21292825620220013,0.7875238246247206,476.055434957429,1760.7104080871425,2235.7551010297057,3.130603855229697,0.0006439536571042675
